日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
岡山,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
4月7日,2,13.7,0.0000000000000000,0.0000000000000000,50.0000000000000000,7.1000000000000000
4月7日,3,13.2,0.0000000000000000,0.0000000000000000,47.2222222222222000,7.0000000000000000
4月7日,4,13.2,0.0000000000000000,0.0000000000000000,44.4444444444444000,6.9000000000000000
4月7日,5,12.9,0.0000000000000000,0.0000000000000000,44.4444444444444000,6.8000000000000000
4月7日,6,12.9,44.4444444444444000,11.1111111111111000,41.6666666666667000,6.7000000000000000
4月7日,7,13.3,33.3333333333333000,61.1111111111111000,38.8888888888889000,6.7000000000000000
4月7日,8,14,33.3333333333333000,116.6666666666670000,38.8888888888889000,6.7000000000000000
4月7日,9,15,52.7777777777778000,202.7777777777780000,44.4444444444444000,6.5000000000000000
4月7日,10,16.1,33.3333333333333000,225.0000000000000000,41.6666666666667000,6.5000000000000000
4月7日,11,16.7,30.5555555555556000,261.1111111111110000,41.6666666666667000,5.9000000000000000
4月7日,12,18.1,44.4444444444444000,313.8888888888890000,47.2222222222222000,5.9000000000000000
4月7日,13,18.6,197.2222222222220000,375.0000000000000000,66.6666666666667000,5.9000000000000000
4月7日,14,18.7,108.3333333333330000,313.8888888888890000,58.3333333333333000,5.9000000000000000
4月7日,15,18.9,347.2222222222220000,255.5555555555560000,80.5555555555555000,5.8000000000000000
4月7日,16,18.2,325.0000000000000000,180.5555555555560000,72.2222222222222000,6.9000000000000000
4月7日,17,16.8,141.6666666666670000,102.7777777777780000,63.8888888888889000,6.6000000000000000
4月7日,18,16.2,44.4444444444444000,22.2222222222222000,66.6666666666667000,6.0000000000000000
4月7日,19,15,0.0000000000000000,0.0000000000000000,66.6666666666667000,6.2000000000000000
4月7日,20,14,0.0000000000000000,0.0000000000000000,66.6666666666667000,6.2000000000000000
4月7日,21,13.2,0.0000000000000000,0.0000000000000000,69.4444444444444000,6.0000000000000000
4月7日,22,12.6,0.0000000000000000,0.0000000000000000,72.2222222222222000,5.5000000000000000
4月7日,23,11.8,0.0000000000000000,0.0000000000000000,72.2222222222222000,5.8000000000000000
4月7日,24,11,0.0000000000000000,0.0000000000000000,72.2222222222222000,5.6000000000000000
4月8日,1,10.4,0.0000000000000000,0.0000000000000000,72.2222222222222000,5.7000000000000000
4月8日,2,9.8,0.0000000000000000,0.0000000000000000,75.0000000000000000,5.6000000000000000
4月8日,3,8.8,0.0000000000000000,0.0000000000000000,75.0000000000000000,5.5000000000000000
4月8日,4,8.1,0.0000000000000000,0.0000000000000000,77.7777777777778000,5.4000000000000000
4月8日,5,7.6,0.0000000000000000,0.0000000000000000,77.7777777777778000,5.3000000000000000
4月8日,6,7.1,194.4444444444440000,13.8888888888889000,80.5555555555555000,5.1000000000000000
4月8日,7,7.6,416.6666666666670000,77.7777777777778000,83.3333333333333000,5.1000000000000000
4月8日,8,9.3,608.3333333333330000,113.8888888888890000,91.6666666666667000,5.2000000000000000
4月8日,9,12.2,783.3333333333330000,113.8888888888890000,100.0000000000000000,5.3000000000000000
4月8日,10,14.6,800.0000000000000000,138.8888888888890000,100.0000000000000000,5.8000000000000000
4月8日,11,16.3,808.3333333333330000,158.3333333333330000,100.0000000000000000,6.0000000000000000
4月8日,12,18,811.1111111111110000,163.8888888888890000,102.7777777777780000,6.6000000000000000
4月8日,13,18.2,813.8888888888890000,158.3333333333330000,100.0000000000000000,6.8000000000000000
4月8日,14,18.3,805.5555555555550000,141.6666666666670000,100.0000000000000000,6.9000000000000000
4月8日,15,19.2,786.1111111111110000,119.4444444444440000,97.2222222222222000,7.6000000000000000
4月8日,16,19.2,733.3333333333330000,94.4444444444444000,97.2222222222222000,7.6000000000000000
4月8日,17,19.1,386.1111111111110000,97.2222222222222000,77.7777777777778000,8.1000000000000000
4月8日,18,18.2,122.2222222222220000,27.7777777777778000,72.2222222222222000,8.2000000000000000
4月8日,19,16.7,0.0000000000000000,0.0000000000000000,69.4444444444444000,8.4000000000000000
4月8日,20,15.8,0.0000000000000000,0.0000000000000000,63.8888888888889000,8.5000000000000000
4月8日,21,15.5,0.0000000000000000,0.0000000000000000,63.8888888888889000,8.5000000000000000
4月8日,22,15.2,0.0000000000000000,0.0000000000000000,58.3333333333333000,8.5000000000000000
4月8日,23,14.5,0.0000000000000000,0.0000000000000000,58.3333333333333000,8.3000000000000000
4月8日,24,14,0.0000000000000000,0.0000000000000000,55.5555555555556000,8.2000000000000000
4月9日,1,13.9,0.0000000000000000,0.0000000000000000,52.7777777777778000,8.2000000000000000
4月9日,2,13.1,0.0000000000000000,0.0000000000000000,50.0000000000000000,8.0000000000000000
4月9日,3,12.8,0.0000000000000000,0.0000000000000000,47.2222222222222000,8.1000000000000000
4月9日,4,12.3,0.0000000000000000,0.0000000000000000,47.2222222222222000,7.9000000000000000
4月9日,5,11.8,0.0000000000000000,0.0000000000000000,44.4444444444444000,7.7000000000000000
4月9日,6,11.2,66.6666666666667000,13.8888888888889000,38.8888888888889000,7.6000000000000000
4月9日,7,11.8,38.8888888888889000,66.6666666666667000,38.8888888888889000,7.8000000000000000
4月9日,8,12.6,38.8888888888889000,127.7777777777780000,38.8888888888889000,8.0000000000000000
4月9日,9,14.2,125.0000000000000000,244.4444444444440000,50.0000000000000000,8.4000000000000000
4月9日,10,17,341.6666666666670000,308.3333333333330000,69.4444444444444000,8.4000000000000000
4月9日,11,18.7,436.1111111111110000,327.7777777777780000,72.2222222222222000,9.0000000000000000
4月9日,12,19.9,205.5555555555560000,391.6666666666670000,63.8888888888889000,8.0000000000000000
4月9日,13,21.1,347.2222222222220000,358.3333333333330000,75.0000000000000000,7.6000000000000000
4月9日,14,21.3,272.2222222222220000,333.3333333333330000,69.4444444444444000,8.0000000000000000
4月9日,15,21.3,119.4444444444440000,258.3333333333330000,58.3333333333333000,7.2000000000000000
4月9日,16,20.6,38.8888888888889000,138.8888888888890000,44.4444444444444000,7.1000000000000000
4月9日,17,21.1,41.6666666666667000,77.7777777777778000,41.6666666666667000,7.9000000000000000
4月9日,18,20.2,47.2222222222222000,22.2222222222222000,36.1111111111111000,8.2000000000000000
4月9日,19,19.3,0.0000000000000000,0.0000000000000000,30.5555555555556000,8.8000000000000000
4月9日,20,18.4,0.0000000000000000,0.0000000000000000,30.5555555555556000,9.3000000000000000
4月9日,21,18.4,0.0000000000000000,0.0000000000000000,25.0000000000000000,9.3000000000000000
4月9日,22,17.6,0.0000000000000000,0.0000000000000000,19.4444444444444000,10.1000000000000000
4月9日,23,17,0.0000000000000000,0.0000000000000000,16.6666666666667000,10.4000000000000000
4月9日,24,16.7,0.0000000000000000,0.0000000000000000,13.8888888888889000,10.5000000000000000
4月10日,1,15.8,0.0000000000000000,0.0000000000000000,11.1111111111111000,10.2000000000000000
4月10日,2,15.8,0.0000000000000000,0.0000000000000000,11.1111111111111000,10.4000000000000000
4月10日,3,16.3,0.0000000000000000,0.0000000000000000,11.1111111111111000,10.6000000000000000
4月10日,4,16.2,0.0000000000000000,0.0000000000000000,13.8888888888889000,10.4000000000000000
4月10日,5,15.9,0.0000000000000000,0.0000000000000000,13.8888888888889000,10.2000000000000000
4月10日,6,15.7,2.7777777777777800,5.5555555555555600,13.8888888888889000,10.1000000000000000
4月10日,7,15.6,2.7777777777777800,30.5555555555556000,13.8888888888889000,10.0000000000000000
4月10日,8,15.5,5.5555555555555600,55.5555555555556000,13.8888888888889000,10.1000000000000000
4月10日,9,15.6,5.5555555555555600,80.5555555555555000,13.8888888888889000,9.9000000000000000
4月10日,10,15.6,8.3333333333333300,152.7777777777780000,13.8888888888889000,9.9000000000000000
4月10日,11,15.7,16.6666666666667000,227.7777777777780000,22.2222222222222000,9.9000000000000000
4月10日,12,16,22.2222222222222000,233.3333333333330000,22.2222222222222000,10.2000000000000000
4月10日,13,16.2,11.1111111111111000,233.3333333333330000,19.4444444444444000,10.3000000000000000
4月10日,14,16.4,25.0000000000000000,197.2222222222220000,19.4444444444444000,10.4000000000000000
4月10日,15,16.8,16.6666666666667000,161.1111111111110000,19.4444444444444000,10.5000000000000000
4月10日,16,17.5,16.6666666666667000,113.8888888888890000,22.2222222222222000,10.8000000000000000
4月10日,17,17.5,16.6666666666667000,63.8888888888889000,22.2222222222222000,10.7000000000000000
4月10日,18,17.3,16.6666666666667000,16.6666666666667000,22.2222222222222000,10.7000000000000000
4月10日,19,17.1,0.0000000000000000,0.0000000000000000,22.2222222222222000,10.7000000000000000
4月10日,20,17.2,0.0000000000000000,0.0000000000000000,22.2222222222222000,10.7000000000000000
4月10日,21,16.8,0.0000000000000000,0.0000000000000000,22.2222222222222000,10.3000000000000000
4月10日,22,16.3,0.0000000000000000,0.0000000000000000,25.0000000000000000,9.8000000000000000
4月10日,23,15.7,0.0000000000000000,0.0000000000000000,25.0000000000000000,9.5000000000000000
4月10日,24,15.6,0.0000000000000000,0.0000000000000000,27.7777777777778000,8.7000000000000000
4月11日,1,15.4,0.0000000000000000,0.0000000000000000,30.5555555555556000,8.6000000000000000
4月11日,2,15.4,0.0000000000000000,0.0000000000000000,30.5555555555556000,8.5000000000000000
4月11日,3,15,0.0000000000000000,0.0000000000000000,33.3333333333333000,6.7000000000000000
4月11日,4,14.2,0.0000000000000000,0.0000000000000000,33.3333333333333000,6.3000000000000000
4月11日,5,13.7,0.0000000000000000,0.0000000000000000,36.1111111111111000,6.2000000000000000
4月11日,6,13.2,30.5555555555556000,11.1111111111111000,36.1111111111111000,6.0000000000000000
4月11日,7,12.8,25.0000000000000000,58.3333333333333000,36.1111111111111000,6.1000000000000000
4月11日,8,12.8,25.0000000000000000,111.1111111111110000,36.1111111111111000,5.6000000000000000
4月11日,9,13.4,22.2222222222222000,163.8888888888890000,41.6666666666667000,5.3000000000000000
4月11日,10,13.9,94.4444444444444000,302.7777777777780000,55.5555555555556000,5.1000000000000000
4月11日,11,14.4,172.2222222222220000,375.0000000000000000,63.8888888888889000,5.4000000000000000
4月11日,12,13.9,36.1111111111111000,294.4444444444440000,47.2222222222222000,5.1000000000000000
4月11日,13,13.4,27.7777777777778000,236.1111111111110000,41.6666666666667000,5.1000000000000000
4月11日,14,14.1,27.7777777777778000,211.1111111111110000,41.6666666666667000,4.7000000000000000
4月11日,15,13.9,41.6666666666667000,202.7777777777780000,47.2222222222222000,4.7000000000000000
4月11日,16,13.7,19.4444444444444000,119.4444444444440000,41.6666666666667000,4.5000000000000000
4月11日,17,13,22.2222222222222000,66.6666666666667000,41.6666666666667000,4.5000000000000000
4月11日,18,12.8,22.2222222222222000,19.4444444444444000,36.1111111111111000,4.6000000000000000
4月11日,19,12.5,0.0000000000000000,0.0000000000000000,36.1111111111111000,4.5000000000000000
4月11日,20,12,0.0000000000000000,0.0000000000000000,33.3333333333333000,4.6000000000000000
4月11日,21,11.3,0.0000000000000000,0.0000000000000000,33.3333333333333000,4.6000000000000000
4月11日,22,10.3,0.0000000000000000,0.0000000000000000,30.5555555555556000,4.8000000000000000
4月11日,23,9.7,0.0000000000000000,0.0000000000000000,27.7777777777778000,4.7000000000000000
4月11日,24,9.4,0.0000000000000000,0.0000000000000000,25.0000000000000000,4.9000000000000000
4月12日,1,9.2,0.0000000000000000,0.0000000000000000,25.0000000000000000,4.9000000000000000
4月12日,2,8.1,0.0000000000000000,0.0000000000000000,22.2222222222222000,5.0000000000000000
4月12日,3,7.3,0.0000000000000000,0.0000000000000000,19.4444444444444000,4.9000000000000000
4月12日,4,7.2,0.0000000000000000,0.0000000000000000,19.4444444444444000,4.9000000000000000
4月12日,5,7.3,0.0000000000000000,0.0000000000000000,16.6666666666667000,5.0000000000000000
4月12日,6,7.2,52.7777777777778000,16.6666666666667000,13.8888888888889000,5.3000000000000000
4月12日,7,7.7,16.6666666666667000,55.5555555555556000,41.6666666666667000,5.5000000000000000
4月12日,8,7.7,19.4444444444444000,111.1111111111110000,13.8888888888889000,5.9000000000000000
4月12日,9,10.1,308.3333333333330000,252.7777777777780000,66.6666666666667000,5.4000000000000000
4月12日,10,12.4,594.4444444444440000,230.5555555555560000,97.2222222222222000,3.1000000000000000
4月12日,11,13.6,591.6666666666670000,266.6666666666670000,102.7777777777780000,2.3000000000000000
4月12日,12,14.2,222.2222222222220000,394.4444444444440000,80.5555555555555000,2.4000000000000000
4月12日,13,13.3,55.5555555555556000,322.2222222222220000,55.5555555555556000,3.1000000000000000
4月12日,14,13.2,125.0000000000000000,325.0000000000000000,63.8888888888889000,3.3000000000000000
4月12日,15,12,288.8888888888890000,269.4444444444440000,80.5555555555555000,3.1000000000000000
4月12日,16,9,38.8888888888889000,144.4444444444440000,44.4444444444444000,3.6000000000000000
4月12日,17,7.2,38.8888888888889000,83.3333333333333000,41.6666666666667000,4.6000000000000000
4月12日,18,7.5,147.2222222222220000,30.5555555555556000,47.2222222222222000,4.4000000000000000
4月12日,19,6.7,0.0000000000000000,0.0000000000000000,50.0000000000000000,3.5000000000000000
4月12日,20,6.4,0.0000000000000000,0.0000000000000000,52.7777777777778000,3.6000000000000000
4月12日,21,6.1,0.0000000000000000,0.0000000000000000,52.7777777777778000,3.8000000000000000
4月12日,22,5.8,0.0000000000000000,0.0000000000000000,55.5555555555556000,3.9000000000000000
4月12日,23,5.8,0.0000000000000000,0.0000000000000000,58.3333333333333000,4.1000000000000000
4月12日,24,6,0.0000000000000000,0.0000000000000000,58.3333333333333000,4.1000000000000000
4月13日,1,6.1,0.0000000000000000,0.0000000000000000,61.1111111111111000,4.0000000000000000
4月13日,2,6.2,0.0000000000000000,0.0000000000000000,61.1111111111111000,4.0000000000000000
4月13日,3,6.2,0.0000000000000000,0.0000000000000000,63.8888888888889000,4.0000000000000000
4月13日,4,5.6,0.0000000000000000,0.0000000000000000,66.6666666666667000,4.0000000000000000
4月13日,5,5.7,0.0000000000000000,0.0000000000000000,66.6666666666667000,4.2000000000000000
4月13日,6,5.2,83.3333333333333000,19.4444444444444000,72.2222222222222000,4.1000000000000000
4月13日,7,6.4,311.1111111111110000,91.6666666666667000,75.0000000000000000,4.1000000000000000
4月13日,8,8.2,491.6666666666670000,144.4444444444440000,86.1111111111111000,4.0000000000000000
4月13日,9,10.3,400.0000000000000000,236.1111111111110000,86.1111111111111000,3.8000000000000000
4月13日,10,11.2,50.0000000000000000,272.2222222222220000,50.0000000000000000,3.8000000000000000
4月13日,11,11.3,419.4444444444440000,336.1111111111110000,86.1111111111111000,4.0000000000000000
4月13日,12,12,411.1111111111110000,358.3333333333330000,88.8888888888889000,3.4000000000000000
4月13日,13,12.8,77.7777777777778000,338.8888888888890000,58.3333333333333000,3.4000000000000000
4月13日,14,12.6,333.3333333333330000,327.7777777777780000,83.3333333333333000,3.3000000000000000
4月13日,15,12.7,150.0000000000000000,269.4444444444440000,69.4444444444444000,3.1000000000000000
4月13日,16,13,697.2222222222220000,108.3333333333330000,102.7777777777780000,3.7000000000000000
4月13日,17,12.1,569.4444444444440000,77.7777777777778000,105.5555555555560000,3.3000000000000000
4月13日,18,10.7,72.2222222222222000,27.7777777777778000,102.7777777777780000,3.8000000000000000
4月13日,19,9.8,0.0000000000000000,0.0000000000000000,100.0000000000000000,3.7000000000000000
4月13日,20,9,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月13日,21,8.3,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.9000000000000000
4月13日,22,7.5,0.0000000000000000,0.0000000000000000,97.2222222222222000,4.0000000000000000
4月13日,23,6.9,0.0000000000000000,0.0000000000000000,100.0000000000000000,3.8000000000000000
4月13日,24,6.4,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月14日,1,5.3,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月14日,2,5.2,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月14日,3,4.4,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月14日,4,4.2,0.0000000000000000,0.0000000000000000,97.2222222222222000,3.8000000000000000
4月14日,5,3.4,0.0000000000000000,0.0000000000000000,94.4444444444444000,3.8000000000000000
4月14日,6,3.4,119.4444444444440000,22.2222222222222000,94.4444444444444000,3.8000000000000000
4月14日,7,4,594.4444444444440000,66.6666666666667000,94.4444444444444000,4.0000000000000000
4月14日,8,5.9,750.0000000000000000,88.8888888888889000,100.0000000000000000,4.1000000000000000
4月14日,9,9.4,813.8888888888890000,108.3333333333330000,102.7777777777780000,4.0000000000000000
4月14日,10,11.1,833.3333333333330000,127.7777777777780000,108.3333333333330000,3.7000000000000000
4月14日,11,12.8,836.1111111111110000,147.2222222222220000,108.3333333333330000,4.0000000000000000
4月14日,12,13.9,841.6666666666670000,150.0000000000000000,113.8888888888890000,3.6000000000000000
4月14日,13,14.1,838.8888888888890000,147.2222222222220000,113.8888888888890000,3.4000000000000000
4月14日,14,14.4,827.7777777777780000,136.1111111111110000,113.8888888888890000,3.7000000000000000
4月14日,15,15.4,705.5555555555560000,152.7777777777780000,111.1111111111110000,3.9000000000000000
4月14日,16,15.2,766.6666666666670000,91.6666666666667000,116.6666666666670000,3.3000000000000000
4月14日,17,15,377.7777777777780000,102.7777777777780000,97.2222222222222000,3.2000000000000000
4月14日,18,14.2,113.8888888888890000,33.3333333333333000,91.6666666666667000,3.7000000000000000
4月14日,19,13.3,0.0000000000000000,0.0000000000000000,88.8888888888889000,4.1000000000000000
4月14日,20,12.5,0.0000000000000000,0.0000000000000000,86.1111111111111000,4.6000000000000000
4月14日,21,11.9,0.0000000000000000,0.0000000000000000,86.1111111111111000,4.8000000000000000
4月14日,22,11.2,0.0000000000000000,0.0000000000000000,83.3333333333333000,4.6000000000000000
4月14日,23,11.1,0.0000000000000000,0.0000000000000000,83.3333333333333000,4.5000000000000000
4月14日,24,10.1,0.0000000000000000,0.0000000000000000,80.5555555555555000,4.7000000000000000
4月15日,1,9.3,0.0000000000000000,0.0000000000000000,80.5555555555555000,4.8000000000000000
4月15日,2,8.3,0.0000000000000000,0.0000000000000000,80.5555555555555000,4.5000000000000000
4月15日,3,8,0.0000000000000000,0.0000000000000000,83.3333333333333000,4.6000000000000000
4月15日,4,6.8,0.0000000000000000,0.0000000000000000,77.7777777777778000,4.6000000000000000
4月15日,5,6.7,0.0000000000000000,0.0000000000000000,80.5555555555555000,4.5000000000000000
4月15日,6,6.3,102.7777777777780000,22.2222222222222000,77.7777777777778000,4.5000000000000000
4月15日,7,6.9,402.7777777777780000,88.8888888888889000,80.5555555555555000,4.6000000000000000
4月15日,8,9.2,700.0000000000000000,100.0000000000000000,94.4444444444444000,4.9000000000000000
4月15日,9,11.7,747.2222222222220000,130.5555555555560000,94.4444444444444000,5.2000000000000000
4月15日,10,13.6,766.6666666666670000,158.3333333333330000,97.2222222222222000,5.6000000000000000
4月15日,11,15.3,766.6666666666670000,183.3333333333330000,97.2222222222222000,6.0000000000000000
4月15日,12,16.2,775.0000000000000000,186.1111111111110000,97.2222222222222000,6.2000000000000000
4月15日,13,17.2,775.0000000000000000,177.7777777777780000,97.2222222222222000,6.4000000000000000
4月15日,14,17.9,766.6666666666670000,163.8888888888890000,94.4444444444444000,7.1000000000000000
4月15日,15,18.7,147.2222222222220000,272.2222222222220000,69.4444444444444000,7.1000000000000000
4月15日,16,18.2,27.7777777777778000,138.8888888888890000,13.8888888888889000,8.1000000000000000
4月15日,17,17.1,69.4444444444444000,97.2222222222222000,47.2222222222222000,7.9000000000000000
4月15日,18,16.8,75.0000000000000000,30.5555555555556000,52.7777777777778000,6.7000000000000000
4月15日,19,14.4,0.0000000000000000,0.0000000000000000,55.5555555555556000,7.2000000000000000
4月15日,20,13.8,0.0000000000000000,0.0000000000000000,52.7777777777778000,7.6000000000000000
4月15日,21,13.4,0.0000000000000000,0.0000000000000000,55.5555555555556000,7.9000000000000000
4月15日,22,12.9,0.0000000000000000,0.0000000000000000,63.8888888888889000,6.7000000000000000
4月15日,23,12.4,0.0000000000000000,0.0000000000000000,69.4444444444444000,5.4000000000000000
4月15日,24,11.7,0.0000000000000000,0.0000000000000000,72.2222222222222000,4.9000000000000000
4月16日,1,11.3,0.0000000000000000,0.0000000000000000,75.0000000000000000,5.2000000000000000
4月16日,2,10.9,0.0000000000000000,0.0000000000000000,77.7777777777778000,5.3000000000000000
4月16日,3,10.4,0.0000000000000000,0.0000000000000000,80.5555555555555000,4.9000000000000000
4月16日,4,10,0.0000000000000000,0.0000000000000000,86.1111111111111000,4.4000000000000000
4月16日,5,9.5,0.0000000000000000,0.0000000000000000,88.8888888888889000,4.0000000000000000
4月16日,6,9,113.8888888888890000,25.0000000000000000,91.6666666666667000,4.2000000000000000
4月16日,7,10.1,536.1111111111110000,75.0000000000000000,94.4444444444444000,4.2000000000000000
4月16日,8,11.9,686.1111111111110000,105.5555555555560000,100.0000000000000000,4.3000000000000000
4月16日,9,13.3,405.5555555555560000,238.8888888888890000,86.1111111111111000,4.1000000000000000
4月16日,10,13,333.3333333333330000,322.2222222222220000,83.3333333333333000,4.0000000000000000
4月16日,11,13.8,408.3333333333330000,344.4444444444440000,86.1111111111111000,4.0000000000000000
4月16日,12,14.8,144.4444444444440000,391.6666666666670000,66.6666666666667000,3.9000000000000000
4月16日,13,15,52.7777777777778000,313.8888888888890000,55.5555555555556000,3.6000000000000000
4月16日,14,15.3,150.0000000000000000,338.8888888888890000,69.4444444444444000,3.8000000000000000
4月16日,15,14,250.0000000000000000,277.7777777777780000,77.7777777777778000,4.2000000000000000
4月16日,16,13.3,683.3333333333330000,113.8888888888890000,100.0000000000000000,4.2000000000000000
4月16日,17,13.2,208.3333333333330000,113.8888888888890000,72.2222222222222000,3.7000000000000000
4月16日,18,12.4,69.4444444444444000,30.5555555555556000,72.2222222222222000,3.9000000000000000
4月16日,19,10.9,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.8000000000000000
4月16日,20,9.6,0.0000000000000000,0.0000000000000000,69.4444444444444000,3.7000000000000000
4月16日,21,8.9,0.0000000000000000,0.0000000000000000,69.4444444444444000,3.8000000000000000
4月16日,22,8.4,0.0000000000000000,0.0000000000000000,69.4444444444444000,3.7000000000000000
4月16日,23,8.1,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.5000000000000000
4月16日,24,7.5,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.7000000000000000
4月17日,1,6.8,0.0000000000000000,0.0000000000000000,69.4444444444444000,3.8000000000000000
4月17日,2,6.1,0.0000000000000000,0.0000000000000000,69.4444444444444000,3.8000000000000000
4月17日,3,5.2,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.7000000000000000
4月17日,4,5.2,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.7000000000000000
4月17日,5,4.9,0.0000000000000000,0.0000000000000000,72.2222222222222000,3.7000000000000000
4月17日,6,4.9,119.4444444444440000,25.0000000000000000,72.2222222222222000,3.8000000000000000
4月17日,7,5.3,255.5555555555560000,102.7777777777780000,72.2222222222222000,3.8000000000000000
4月17日,8,7.2,738.8888888888890000,91.6666666666667000,100.0000000000000000,4.0000000000000000
4月17日,9,10.5,791.6666666666670000,116.6666666666670000,105.5555555555560000,4.0000000000000000
4月17日,10,12.6,813.8888888888890000,138.8888888888890000,108.3333333333330000,4.0000000000000000
4月17日,11,13.3,822.2222222222220000,152.7777777777780000,111.1111111111110000,3.8000000000000000
4月17日,12,14.2,697.2222222222220000,227.7777777777780000,105.5555555555560000,3.9000000000000000
4月17日,13,15.3,822.2222222222220000,155.5555555555560000,111.1111111111110000,4.2000000000000000
4月17日,14,15.5,811.1111111111110000,141.6666666666670000,113.8888888888890000,4.0000000000000000
4月17日,15,16.6,791.6666666666670000,122.2222222222220000,113.8888888888890000,4.3000000000000000
4月17日,16,16.2,750.0000000000000000,94.4444444444444000,113.8888888888890000,3.9000000000000000
4月17日,17,16,497.2222222222220000,91.6666666666667000,105.5555555555560000,3.7000000000000000
4月17日,18,15.7,108.3333333333330000,33.3333333333333000,102.7777777777780000,3.7000000000000000
4月17日,19,15.1,0.0000000000000000,0.0000000000000000,97.2222222222222000,4.1000000000000000
4月17日,20,13.1,0.0000000000000000,0.0000000000000000,86.1111111111111000,5.0000000000000000
4月17日,21,12.6,0.0000000000000000,0.0000000000000000,83.3333333333333000,5.0000000000000000
4月17日,22,11.5,0.0000000000000000,0.0000000000000000,80.5555555555555000,5.0000000000000000
4月17日,23,10.8,0.0000000000000000,0.0000000000000000,80.5555555555555000,5.0000000000000000
4月17日,24,10,0.0000000000000000,0.0000000000000000,75.0000000000000000,5.1000000000000000
4月18日,1,9.4,0.0000000000000000,0.0000000000000000,75.0000000000000000,4.9000000000000000
4月18日,2,8.8,0.0000000000000000,0.0000000000000000,72.2222222222222000,5.0000000000000000
4月18日,3,8.1,0.0000000000000000,0.0000000000000000,69.4444444444444000,5.0000000000000000
4月18日,4,7.7,0.0000000000000000,0.0000000000000000,66.6666666666667000,4.9000000000000000
4月18日,5,7.5,0.0000000000000000,0.0000000000000000,66.6666666666667000,5.0000000000000000
4月18日,6,7.3,55.5555555555556000,22.2222222222222000,61.1111111111111000,5.0000000000000000
4月18日,7,8.1,180.5555555555560000,102.7777777777780000,61.1111111111111000,5.0000000000000000
4月18日,8,10.5,338.8888888888890000,177.7777777777780000,75.0000000000000000,5.2000000000000000
4月18日,9,13,136.1111111111110000,263.8888888888890000,58.3333333333333000,5.6000000000000000
4月18日,10,14.8,363.8888888888890000,316.6666666666670000,77.7777777777778000,5.8000000000000000
4月18日,11,17.9,366.6666666666670000,361.1111111111110000,77.7777777777778000,6.0000000000000000
4月18日,12,19,566.6666666666670000,297.2222222222220000,91.6666666666667000,6.0000000000000000
4月18日,13,21,563.8888888888890000,286.1111111111110000,94.4444444444444000,5.9000000000000000
4月18日,14,21.3,61.1111111111111000,297.2222222222220000,55.5555555555556000,5.5000000000000000
4月18日,15,21.1,41.6666666666667000,211.1111111111110000,50.0000000000000000,5.8000000000000000
4月18日,16,19.7,44.4444444444444000,152.7777777777780000,47.2222222222222000,6.6000000000000000
4月18日,17,19.5,72.2222222222222000,100.0000000000000000,52.7777777777778000,6.8000000000000000
4月18日,18,19.5,102.7777777777780000,36.1111111111111000,50.0000000000000000,6.3000000000000000
4月18日,19,18.5,0.0000000000000000,0.0000000000000000,47.2222222222222000,6.2000000000000000
4月18日,20,17.3,0.0000000000000000,0.0000000000000000,41.6666666666667000,6.3000000000000000
4月18日,21,16.3,0.0000000000000000,0.0000000000000000,36.1111111111111000,6.8000000000000000
4月18日,22,16.3,0.0000000000000000,0.0000000000000000,36.1111111111111000,6.8000000000000000
4月18日,23,15.4,0.0000000000000000,0.0000000000000000,33.3333333333333000,6.9000000000000000
4月18日,24,15.6,0.0000000000000000,0.0000000000000000,30.5555555555556000,6.9000000000000000
4月19日,1,15.2,0.0000000000000000,0.0000000000000000,27.7777777777778000,6.9000000000000000
4月19日,2,15.2,0.0000000000000000,0.0000000000000000,25.0000000000000000,7.0000000000000000
4月19日,3,14.3,0.0000000000000000,0.0000000000000000,19.4444444444444000,8.0000000000000000
4月19日,4,14.1,0.0000000000000000,0.0000000000000000,19.4444444444444000,8.2000000000000000
4月19日,5,13.7,0.0000000000000000,0.0000000000000000,16.6666666666667000,8.0000000000000000
4月19日,6,10.9,50.0000000000000000,22.2222222222222000,13.8888888888889000,6.6000000000000000
4月19日,7,10.7,22.2222222222222000,66.6666666666667000,44.4444444444444000,6.1000000000000000
4月19日,8,11.2,25.0000000000000000,127.7777777777780000,13.8888888888889000,6.3000000000000000
4月19日,9,11.1,50.0000000000000000,213.8888888888890000,41.6666666666667000,6.9000000000000000
4月19日,10,11.9,50.0000000000000000,266.6666666666670000,41.6666666666667000,6.9000000000000000
